source_train_row,example_hash,gold_label_ids,gold_labels,gold_cardinality,rater_count,unclear_count,neutral_votes,max_emotion_votes,same_rater_coselection_count,aggregation_only,derived_labels_match
23330,430dbe0be6a6696a244a64e29283cf959c711a6ffe46bd701d4009a3727e5aec,5|27,caring|neutral,2,5,0,3,2,0,True,True
23336,703690c5f6297afe37a3615371be1d094aa82871ed8d3b77945895130cc49552,5|27,caring|neutral,2,5,0,2,2,0,True,True
23355,bed714e617ac49ffef95af82eb1d04991fd86b060ec93a7514c4d405b57fb86a,22|27,realization|neutral,2,5,0,2,2,0,True,True
23358,721a7d0fccb09ffc2f44e261ffa831d27baaf2f5941a07adc7dfb11513ef63be,7|27,curiosity|neutral,2,5,0,2,3,0,True,True
23434,7f701a064c8a550cd4c2b4b662cac40e081d837eaa8c06e7f4e68be8891a62c0,9|27,disappointment|neutral,2,5,0,2,2,0,True,True
23463,dee158228b6efdfa01a451d0b76ea647a788daa1dc18e521e1ad15c06b668230,7|26|27,curiosity|surprise|neutral,3,5,0,2,2,0,True,True
23510,23a397e1b6526fc8cdbf1d7ec8fba8bcb826d79ac2b6f3fe4ef84a006aaca5a5,2|27,anger|neutral,2,5,0,2,3,0,True,True
23519,5001c567a10b5dbde9999ed190d9aae022d8665ec2211635d9d3434b8fdfe41a,4|27,approval|neutral,2,5,0,2,2,0,True,True
23545,0265cde64bf7263b439511e7929f4604c07eb42e5a9683fba650c54ac6bf9636,17|27,joy|neutral,2,5,0,2,2,0,True,True
23616,2d1b3addbe260bb597f755835a15130e57b005b0224145c1e29649698cd7d711,0|27,admiration|neutral,2,5,0,2,2,0,True,True
23653,efc1df64ec4c8452d0c75c427c10d11de28d8767f660502698568ebee8025158,21|27,pride|neutral,2,5,0,2,2,0,True,True
23655,15a2d2e06b8924f65d980e8f46d2b1d1ebe0dbbd41a86d61530fcd76099481bf,2|3|27,anger|annoyance|neutral,3,5,0,2,2,0,True,True
23694,deb196b47353a5f4864672bbf8cc9e5d573917dd0d0624db39673ef63afbf16c,22|27,realization|neutral,2,5,0,2,2,0,True,True
23712,2657a5ebc338e85932d0e243bb753c98376c9b2cfce487f74645a7c315d0c4e5,4|27,approval|neutral,2,5,0,2,2,0,True,True
23725,f387d4d7cc8f1d23dc5caae56d0748f29d22b7920b0e0e3debccf0fa2ec6e633,25|27,sadness|neutral,2,5,0,2,2,0,True,True
23786,85b2a596d23a0f5158c90c8f2bc0ab420c368074cc4a28401f12cc2f3babfd58,11|27,disgust|neutral,2,5,0,2,2,0,True,True
23807,d285c9d185118a3acbe84cdadd1de0b7a0bf53dac4f517b59f50596f8b362828,9|27,disappointment|neutral,2,5,0,3,2,0,True,True
23827,e2a053c400ff7a0333463b8d6bcb5c4bbabcf4b4eb9fb706ce718cad860c7e34,4|27,approval|neutral,2,5,0,3,2,0,True,True
23834,7171a89e7b1e69d1db24ef7ddd42f68dfaf869680eb625ee285caf69be353d8f,8|27,desire|neutral,2,4,0,2,2,0,True,True
23881,a38710f37ffd0c67fadc10d54dac96fb3e2e125053f35e63cae469d0dfa4b806,5|27,caring|neutral,2,5,0,2,2,0,True,True
23913,7d4f659524d5fa17435da0b9f9d6cd6e78e233dca8f8956c3f8dcce54e749c8c,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
23942,fbf3c2d598150a8378126b10b7180ee4ce2a28cd04e74c72e2a35157ac75daf8,10|27,disapproval|neutral,2,5,0,2,3,0,True,True
23993,bee4c0f2f1b8386cb041fa71231efe76fa455c7c48467a4fa0a4fe2ab868f917,14|27,fear|neutral,2,5,0,2,3,0,True,True
24000,b09bd69e52a4ce3215ad9ce01f9f3b03f6b9d9c1487c81f3ea468f08a0faaf0b,22|27,realization|neutral,2,5,0,2,2,0,True,True
24030,e584461faba18d5b78536bc76a9f324c5fc4a768558ca4cf0c03648128dc12e7,1|27,amusement|neutral,2,5,0,2,2,0,True,True
24031,b4ca9f34df15b61e07aaffa9bcb1319af2096e1056d966bc6028c58049fcd421,17|27,joy|neutral,2,5,0,2,3,0,True,True
24127,26073b389a2036fa61ffc7f76f44107a7b49d8f649fb0aa5148ed5adb44131f0,11|27,disgust|neutral,2,5,0,2,2,0,True,True
24159,cedea0fa20504c80d8c2c782f37ede0c73385c559c787cab9f7a75bca03ddee4,4|27,approval|neutral,2,5,0,2,2,0,True,True
24175,0c2f206e03ca0ac779a34d17a3a147b79020156e28ea5899d78d45afa94d4610,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
24206,fc9a78146dd10cbaa20db2f2cf638ee986a646cf6b229ca24921d1f091870a2f,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
24247,855218df654f74b770ae216fc14b6dad0875b393fc2024ef39aac6fd20199e1f,4|27,approval|neutral,2,5,0,2,2,0,True,True
24259,41db7e53902e4d7ca214dd6fa0b7ecf08a510acb1c969971057c45b350fdef18,4|27,approval|neutral,2,5,0,2,2,0,True,True
24280,cfc858cfd9e764799f59f303f830b2cd200da33873ff95ed70d999d7f98efeb2,4|27,approval|neutral,2,5,0,2,2,0,True,True
24334,1f6185c5dae22a1bf13c516f676e88e0dce3644339d6a8f6ef0f7058629a92dc,6|27,confusion|neutral,2,5,0,2,3,0,True,True
24480,c7e2f6d6dd556b0aa62583d58df3dd68fb3c9abfab00ebf9a0ea743bbbc38881,5|27,caring|neutral,2,5,0,2,2,0,True,True
24610,53d28540dfe5e50813f4a79647a5418166eeb130957264c0fbb1cd2fde156827,4|27,approval|neutral,2,5,0,2,2,0,True,True
24724,3e17a512da4bd1072829b962eb72784e1761c54b4ddb5d693213cdcee58e04b8,0|27,admiration|neutral,2,5,0,2,2,0,True,True
24757,39d024259cd9b766b756caf657317d04c4ec0177b292f457c67ef7e1b1e21fb0,25|27,sadness|neutral,2,5,1,2,2,0,True,True
24815,3fff2b733f867459a6a9168a099303ae6c6dc1a37b4c3234a686e047e421ebc2,9|27,disappointment|neutral,2,5,0,2,2,0,True,True
24832,2e5a3998d62d96fd81ce2100f65beb4010f35a44ed97424cfd5557c3ee444672,26|27,surprise|neutral,2,5,0,2,2,0,True,True
24879,9fbb36d9e3199322bef4c10911ae4fae38cd1e6f0d2bd2bf0fd5e7ecc39781da,17|27,joy|neutral,2,5,0,2,2,0,True,True
24887,a0a44dc99fa6c16fe727daf834c3629281b5b682f746d23629c5c5d4b2e0c7cc,13|27,excitement|neutral,2,5,0,3,2,0,True,True
24940,4ca86ed8777c1445b926f12247f1d1cf83bccc56efacabfe2168d74ba755e5dc,0|27,admiration|neutral,2,5,0,2,2,0,True,True
24953,e323d91a0069cc1f68fa357b5cc6353a9886da8e476794021f169310c9967ca1,4|27,approval|neutral,2,5,0,2,2,0,True,True
24957,4bc4afdf94aa677aebc80924d1109a7d4d48fe4c7fcb6df582dd3ce78df63f5d,4|27,approval|neutral,2,5,0,2,2,0,True,True
24961,fee96e6409439b49069e971a910515dea6f34cbc2a9e8003820c64f4e0e74d4f,22|27,realization|neutral,2,5,0,2,2,0,True,True
25003,d977c8c50f35f88531930f3ab743b6b0368320d66a80725c92a293e5fe82e480,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
25097,72b96e98a6ff63ce1bfe2ff6936710d1f58185c3878740af5822500b2508e5f0,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
25113,d2fe2583ce9df0b716fc79eb515250f2b3688e9b741de55facb7b99fa12368f5,7|27,curiosity|neutral,2,5,1,2,2,0,True,True
25114,34827ce1b3115add71587332ba0eb2035c6122864a581a003d0872472514da75,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
25185,b388a6a5a5378b63c31e4572fc1783e445ae01f77e9719c4fbdc56f0f6d4be0d,11|27,disgust|neutral,2,5,0,2,2,0,True,True
25299,222f1511df4eea090dc0a6573acd0fbf12710145a3fb51d0c74706ff6e1184d0,14|27,fear|neutral,2,5,0,2,2,0,True,True
25347,546eaf901434b61395f4e297055ed9d5a5bf2a2b842d3117315a222536de8e65,4|27,approval|neutral,2,5,0,2,2,0,True,True
25388,acec6f5d5fffce3b2b5ce26e539f5542c9874114a54e1d7c79994bc2fd1ffa4a,9|27,disappointment|neutral,2,4,0,2,2,0,True,True
25418,57a8df600accac65a5289e15dc0c1128a762a7966dad9937be4d5ff059d09ef8,4|27,approval|neutral,2,5,0,2,2,0,True,True
25498,71563dfe71e8a4a76d26e1b8479a307a2f09dd466c8a6098aad64e40b670e626,18|27,love|neutral,2,5,0,2,2,0,True,True
25527,fd7a7b10fdb6283a9d619584f116a49bc6ce84149350d35f24303a183a5fc867,0|27,admiration|neutral,2,5,0,2,2,0,True,True
25566,4bd32bd178118b145b7de0d1fe22545ab970e04770fb057a3c201d858f9339c9,5|27,caring|neutral,2,5,0,3,2,0,True,True
25673,cb95c04ba236fdeb272d351bd01660c55fc54e51404f24a942eccd093ed2d524,6|27,confusion|neutral,2,5,0,2,2,0,True,True
25675,1b29b727a455a8189701ba35d2f115e0fa7210885dfdf97914eed669cc5a2f26,20|27,optimism|neutral,2,5,0,3,2,0,True,True
25713,4e7bd8829cf483ca6b9086919d2baf710f3a917d266283b014a3e1a7c88e6ff9,15|27,gratitude|neutral,2,5,0,2,2,0,True,True
25732,3f5f630642973ad97988aeb566d27773a353d73cf7f7881f902d67fae3613e71,17|27,joy|neutral,2,5,0,2,2,0,True,True
25777,b1c1b98bb9c17b93c5d886d851706b2dc98c5e2d01d3d4dca4959ac3bb6ceab6,4|27,approval|neutral,2,5,0,2,2,0,True,True
25878,f1652edbf594d96113058eb34e0b53d97fb66aab928629bd476feb780638095f,12|27,embarrassment|neutral,2,5,0,3,2,0,True,True
25881,969108ccfde1eac9be870aa52f2cd5169a08f6a0cabd7f71e548a16de683b1d2,2|27,anger|neutral,2,5,0,2,2,0,True,True
25913,02d825284e2268821dd784260587fc34b7a484c3849f0c397b1d569210d5f74e,5|27,caring|neutral,2,5,0,2,2,0,True,True
25915,413218d4c11ab523d324ebe8ec1a04fcc9fe6968083c6f51ca1827f12d930da4,6|27,confusion|neutral,2,5,0,2,2,0,True,True
26003,b0fae808684e7c27ac44d3f4f49d51999c016b8c8fc11da47eec3ba2c9637d44,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
26054,1b2d9ec380cca76f95d873af7020918799047493f64abb3d0904ffb2444338ef,20|27,optimism|neutral,2,5,0,2,2,0,True,True
26070,61365a3594c1fa60aeb9143dc1e7d28093ee8853a84632a91b3ab6960caea110,6|27,confusion|neutral,2,5,0,2,2,0,True,True
26168,cb7967555ff7c5721cb09ef0804167fd557f12d657e6afda0eb5f9ee9b4772da,26|27,surprise|neutral,2,5,0,2,2,0,True,True
26243,af70532076442d9918c02fa3fb4606600bff348abc4dfa34b88d25923ce7cc5d,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
26333,f1bf7d562147eb83189ad33893e4f779db49244669009b4e4ee902855674e640,7|10|27,curiosity|disapproval|neutral,3,5,0,2,2,0,True,True
26428,ab75047b46b319718eb88f0777732cd42c71cc03b9804088e3881760ae016ae2,4|27,approval|neutral,2,4,0,2,2,0,True,True
26436,ab2a853ab72271a0c5168c1153e1020599eacf01426bf8cf91d996bc13fc7203,22|27,realization|neutral,2,5,0,3,2,0,True,True
26441,08fc918cfaecf1064619fed88794a6c84ed9fb97010b1b3f4fa05129421a6d41,16|27,grief|neutral,2,5,0,2,2,0,True,True
26459,ee77d3cd0614e70a2b7e8e3e5485b6ac28b57059e2b67db8d6e00acce8ca37f4,0|27,admiration|neutral,2,5,0,2,2,0,True,True
26465,28455e80254e11e1a1d5b09a121a431609bdaed33adbf41e9461d65c6301879d,4|5|27,approval|caring|neutral,3,5,0,2,2,0,True,True
26471,8a9dc5cba1e6ecd4ac516160a7136cf5873077511780d14dec908d07f824dd8d,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
26509,4fa32089d0bc65a0d56c38e8afc2e96785d1e5c1987a2ebe110ebc854013be99,1|27,amusement|neutral,2,5,0,2,2,0,True,True
26539,2b26c1317f31ace642e647f7013e2c3bd72a4a94c47c370d96d3d73d1b8a104e,4|27,approval|neutral,2,5,0,2,2,0,True,True
26617,f04bbee5e94ab9e8a6f26de304c5f5f388d5c7a273c2f220f7ad10cfa7125037,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
26633,f26bd31435ff2fe903ea2f0e6c3a1ff9820e865be846646256f0de0712c6ee20,2|27,anger|neutral,2,5,0,2,2,0,True,True
26686,8050091ac3871bf19cb8649062c2c6a201a097ee5e5ab59b9ef9a0a680cddda7,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
26750,6505c7f88af8a50356d178c6ef3bc267629e39cfc2ef4364cdb444220f24e5aa,25|27,sadness|neutral,2,5,0,2,2,0,True,True
26758,15e351f702a5b5f6d08f8be422fbc815916d1f7626b673cc2793954a7bb4215a,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
26875,7ed95a766156c4b80a5148e3d489dc6d5fcf637078a1ba4b04feb2c6148dc062,25|27,sadness|neutral,2,5,0,2,2,0,True,True
26935,ea428ef7c3f8dff1d4d33ee5daae8505ce865426ce19a14f8e9e75b263350f0e,2|18|27,anger|love|neutral,3,5,0,3,2,0,True,True
26942,e3280b096dede6665a5b740a9c9c0074edbb104248172c83b82f4f433079766b,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
26944,9a37d80125dbca9b18533e03ec1e3c75bf87e6186a2f13d3eef8a6134671cb3f,12|27,embarrassment|neutral,2,5,0,2,2,0,True,True
26967,e42044b380465dfce19379701ef16d648a9a4200260c2ad32d245f316ffb4237,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
26968,5aad23c4ac835d7755e6037a6ad8ae534f32dd0f16395b5aef99881fb662ce20,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
27117,eaec107d2e0c14848560c80a2a5fe9ba85b38060dfa4572232ae694afd9dd017,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
27223,7fb90252f7707fe70792e32febabedd205aa0a93cb69042ee9e99f39e7e4beca,10|27,disapproval|neutral,2,5,0,2,3,0,True,True
27236,641371f44786846ef96135797fec6df152a831e67cac2038f9f7f68bf0ef58ee,4|27,approval|neutral,2,5,0,2,2,0,True,True
27255,38ea969c4eb1961d1242703434b36941463d5a0c09750de7e1f4cdadb3ed4859,4|27,approval|neutral,2,5,0,3,2,0,True,True
27272,02e4a45b3ba96379167cfbd3237a6ce6653bc70becfd2d608621287e927b22c2,11|27,disgust|neutral,2,5,0,2,2,0,True,True
27293,10606336c30710ee5b50104cdfb6fadae8e462efeb002e1f71966e06950f914e,2|27,anger|neutral,2,4,0,2,2,0,True,True
27333,b8920eb1fa1648f214cf0b4d09c69105b9be73a9741abc8176b1ee668b9789ad,26|27,surprise|neutral,2,4,0,2,2,0,True,True
27339,75e2515cd19737e3ade0aa8e298e6d84924aa6b53b09308972f75538d880b2fd,4|27,approval|neutral,2,5,0,2,2,0,True,True
27359,ac03d7a8315a18ea0b928a9310e6a1ec1f22d616aa937f66ce15b6374f11712d,2|27,anger|neutral,2,5,0,2,2,0,True,True
27442,6aa3982f3cf587cd5ecec75bdb162b10bad3244cf05cdd4e20790cd7a3fbe5c3,7|27,curiosity|neutral,2,5,0,3,2,0,True,True
27449,b3d4e7cbeebb345b93f9ce3e4df8c182aa65f45b67f29e46630f7dbac6b6cd0d,20|27,optimism|neutral,2,5,0,2,2,0,True,True
27459,ed591976339dda21192f898354da7a2d5251b4d6e3ef2cebb42904fb2294ae08,0|27,admiration|neutral,2,5,0,2,2,0,True,True
27520,a08d00b7d2002dad1b19a44ae9c2a1e5ba04c72a73f24311dba4084127a8798f,9|27,disappointment|neutral,2,5,1,2,2,0,True,True
27559,cf07f7e6444bc25c597c91dfb9e9d3e87074ca0d111c7d0c78803f8f8db3f8ae,2|27,anger|neutral,2,4,0,2,2,0,True,True
27575,552fe2fa3c593a47de8ef28fdebc9ac3ecd17099a66dc7961906cc0dfb5caa24,8|27,desire|neutral,2,5,0,3,2,0,True,True
27635,fa2a35be6aad63304ee636f9ccee0e39076e9c23809e3878b344fc6faef881fd,10|27,disapproval|neutral,2,5,0,3,2,0,True,True
27708,ad97c7dc56ac59bae46262a5854dc3d4fe4cac707ae552c1c03462f32c12c7b3,2|27,anger|neutral,2,5,0,2,2,0,True,True
27753,da15f6fa1bfe4ee47e928edc9473bad6f65803e308d593ea1f7a698855752b33,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
27759,4ce4fd647042e57e36505eab437b357fd844aa1197552126fa26689d3cd4e420,7|27,curiosity|neutral,2,5,0,3,2,0,True,True
27778,6f20dc3050a4d7567f3cfbdc1217d7cbf69b8925fa1dff1e40c3b4089c10408d,2|27,anger|neutral,2,5,0,2,2,0,True,True
27779,d27df8f2ddd81ab82cfb0f4c592ed31bd67ea49fea1b15508ec9b2ff20611b28,1|27,amusement|neutral,2,5,0,2,2,0,True,True
27868,a267e25083944370be9b3560779641d324a26e2ad4b9cb0ffee961aa34aff994,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
27952,e7d4afd341c6940667a0cae5a23fca1bb11ca04b546b6c20dfa6f6f6c3ec8c86,14|27,fear|neutral,2,5,0,2,2,0,True,True
28018,53f6549d38ad9896cedbe13753606b1f27234e1021c31114bbb9a63b8b48930b,25|27,sadness|neutral,2,5,0,2,2,0,True,True
28042,62c3c4c970904b9f8ba40d7c4051e2884fe5b30914edf56a035478c8cd1ea2b5,1|27,amusement|neutral,2,5,0,2,3,0,True,True
28046,c1de837ed41652c69beb70efa22f099557fd0bf49cdda76375a6f8a94c5a836d,17|27,joy|neutral,2,5,0,2,2,0,True,True
28057,33f38fbec29098c16de58f1cd235f47345d7cbb7dab61d252cfd3e800707c3ae,4|27,approval|neutral,2,5,0,2,2,0,True,True
28060,67298a5635586799f6b0389ea06f531ead96eb9a5d5bee3105ede67f5b105633,6|27,confusion|neutral,2,5,1,2,2,0,True,True
28091,cdf3f9f5489235202d2edb08a91b005ae137c931eb478c41175c8ed68ae2e20a,1|27,amusement|neutral,2,5,0,2,3,0,True,True
28092,d71ac8d3d358fc023b6ebf21ddcaf7d2576efd02c4b0b4a90fc56f38d6634a02,4|27,approval|neutral,2,5,0,2,2,0,True,True
28107,e34f65a4a7c9006e766d71784653649fe6846ac142e1d8066c78bdfb9cf2ad88,26|27,surprise|neutral,2,5,0,3,2,0,True,True
28164,2125092c5d43b123c1339efb4821f39d0d0383195d35dfb11f77e5f7988dbe95,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
28197,6bccfeb2c018872d7790d35505ebc6aa1eba47892580c37d4afeb0d907a00181,4|27,approval|neutral,2,4,0,2,2,0,True,True
28199,af6359b2afa38f1147abf938830b6db5151f635a6651617da4b17cb26894ec67,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
28274,80ce229352721d04974c4b6c0fd900c505a818bd73ab952747ed49200404adbd,17|27,joy|neutral,2,5,0,2,2,0,True,True
28283,a6ad3550b24bcd4efe4045bf84d0d9f37fcd5ae98cbc1648f1324bc90ae899ca,22|27,realization|neutral,2,5,0,2,2,0,True,True
28304,f088a656b228795c9b99976bbcb1dbfdaeb13c9997f5fe95633d1dc6f496930d,18|27,love|neutral,2,5,0,2,2,0,True,True
28334,dadeff9d4ad05639a25372dce74e5adfb80e5a90d3a145b9caf15fcce8ab060c,6|7|27,confusion|curiosity|neutral,3,5,0,2,2,0,True,True
28354,87dcfae724918192dbca6bd0dae274a46e2a099a1a90ee00fd60bfed79488f0b,17|27,joy|neutral,2,5,0,2,2,0,True,True
28426,7efdc07ee7ecf6c23ba32938d89bfd14e5430bcd7ff229b8bd0652f03a090025,26|27,surprise|neutral,2,5,0,2,2,0,True,True
28461,22d840bc681f12f51490c9a9775046b0775d693db548fe0982c613ab68c0da83,9|27,disappointment|neutral,2,4,0,2,2,0,True,True
28505,82bebf5429c61823882dccb84bd1df94d65fbb0c8c2bcd6dcfd66b216b3a02ee,18|27,love|neutral,2,5,0,2,2,0,True,True
28506,e0bac5fd09afe26f8236d89ae78ead6f7398af95e390f65ea3dbfd0f753cf30d,22|27,realization|neutral,2,5,0,2,2,0,True,True
28514,42676666dd4bea681f14d775f38a0b1a26db21fdccdf5622fb8c913d69ee7b4e,1|27,amusement|neutral,2,5,0,2,3,0,True,True
28516,078d7a7144813a69376228ac96dc11e53d4d94a4a5ab6d9279f9cb3ae56d59c5,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
28519,6cde002e39eb3356ffae7bf0fdf70343ed399781307e9cd86d4974ca7e6ee4a9,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
28542,f164b1717d2aa95d88e2e5ac60cc70c80231ad9682b27a7c9a95a796aed86291,22|27,realization|neutral,2,5,0,2,2,0,True,True
28581,295d4249185a66218cd751eb4a12c59f37f8a3d66a68c1f9a9bf5d9083288f88,5|27,caring|neutral,2,5,0,2,3,0,True,True
28596,29e1371abb5661f88037eab6ca66264ecbdbacd97e106d5157a1632c847c243f,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
28658,48071af38f57c256c9dc975e16b282478fc84b11a1e93622c45c9cb1fa9aabcd,0|27,admiration|neutral,2,5,0,2,3,0,True,True
28697,b4bef6f50b9d41e9038fb245e9d71c2e3d96d6f93ba8f513ae45d8782e4e8ae1,5|27,caring|neutral,2,5,0,2,2,0,True,True
28699,fb78740c75dce0918cfe62d8461f29851ad891727ec8f21e1a8a3f766f9b4a5e,2|27,anger|neutral,2,5,0,2,2,0,True,True
28702,e444429a84a1818106bd6b19645a094261aa219c7cbb60b990a6039691981756,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
28730,bef1faf230742ddcfc72256cff4c799518906bab14847525043d39b58d532419,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
28733,b5046315eef3beabd5977e8884c47cb3497c50f147e23c9146a6fd66d7ed8266,25|27,sadness|neutral,2,5,0,3,2,0,True,True
28742,84bee9bec8562cfe585b97e9324fa7fde82bfe310364f1ae94947fd9233dc8e2,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
28767,929b6f022b9c530518478d85b692e5608541426e2170a0ddbe921b85947fb5dc,10|27,disapproval|neutral,2,5,1,2,2,0,True,True
28799,0312d4f5a3bdddd8e9858ed0c1fc174919cbee1130f1683d3d401eb3e61c4c7d,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
28825,a7a85a2720b8cc34a07054de11ade0154b89ce01405666279336b225cae98841,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
28853,176316244a1ee333c8a6d0dd4d3124e47f766ce007d7c490bb3139c024deaf69,8|27,desire|neutral,2,5,0,2,2,0,True,True
28898,63896221c2b909f6d380376300264ec9ebe9e2833f08455e2bfa46be56403243,0|27,admiration|neutral,2,5,0,2,3,0,True,True
29006,debbdb5c6f1c339734a6c950bd888bfb1625303bd6776b26ef66452b2ab7e099,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
29008,8f9c8da8f7beb718060eccd69b8e6429cd372242d98db3c842c0e0b9be789165,2|27,anger|neutral,2,5,0,2,2,0,True,True
29183,8b77720da200f82525fbdce22a230fc5823a193ad3e2beb9d37f9c5d1e1c3862,22|27,realization|neutral,2,5,0,2,2,0,True,True
29198,47680d4b201049891b6bd570ed6b42cc5c56a64c777ef45390fc79caff769221,4|7|27,approval|curiosity|neutral,3,5,0,2,2,0,True,True
29264,db357eec8452f2999dc46353c909c30efd331169e48fcbee93e92d499221a74a,13|27,excitement|neutral,2,5,0,2,2,0,True,True
29270,c7b0b7ab4840b0bf10c7089ca51e8c5c0159163612a36b985111c7a9aa2052ad,4|27,approval|neutral,2,5,0,2,2,0,True,True
29273,c269fdb3e0228397058eaa9cc2bce259926fbe5c7c738894a5aefb43367887e7,1|27,amusement|neutral,2,5,0,2,2,0,True,True
29276,af649723c92a8cf9f56734d90d9364a984906e140f8e0c336572120eb1f2dfa2,2|27,anger|neutral,2,5,0,2,3,0,True,True
29279,df05f79a74d1bf46fb59e85edc132976c997e7b8d0819f1fddfb341892b1a51c,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
29310,f9d80e7edd0af55b9983bce882ec4822ce4d665f1b06c1f8c91f592569addf9a,3|10|27,annoyance|disapproval|neutral,3,5,0,2,2,0,True,True
29413,72e42716dc34054691cf4d3529f9554bd02cb879e17687788562a2fcce1d8b6e,15|27,gratitude|neutral,2,5,0,2,2,0,True,True
29414,246d992489d6b93dac27773fab0e0eb74d655b407f56d23f20753402d7b30a96,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
29416,c3ca8568c304ebb288647aa0fdf808bd3373cec371be267e1ad1e5183b3b44cd,11|27,disgust|neutral,2,5,0,2,2,0,True,True
29426,2aa248a7342004117a5c63f8a009628474df70dd37becaac8967d56dc33ddaa8,1|27,amusement|neutral,2,5,0,2,2,0,True,True
29457,fe6c294e383cb3c2bea6fd33621e1e250a0eeff5ad0b360a2b36ec78ccf12595,1|27,amusement|neutral,2,5,0,2,3,0,True,True
29487,8cbe794e3d8ed8fdcb20664c182785b368564aa6f2d2ef142384ec768ccc9b88,13|27,excitement|neutral,2,5,0,3,2,0,True,True
29505,fb8cbb9e75adb037198d1a80be4df6378b9ce561317cfc7348d08d31e9340a81,25|27,sadness|neutral,2,5,0,2,2,0,True,True
29534,320750ed97a1a65d02c44a34f286768df277eb0b35706d57c9f5d9e63dd4a885,1|27,amusement|neutral,2,5,0,2,2,0,True,True
29538,b31487a9539e1266a04642dea758ffcd529402137bc2b761c526d36f87538e8a,4|27,approval|neutral,2,5,0,2,2,0,True,True
29544,302a3c52faf22a496825827514037ae66975584c3afa0668857f43a8f9737ee6,5|27,caring|neutral,2,5,0,3,2,0,True,True
29553,2f9db2fc897f540206efab9ad0afd7cffa6b2ee791e09cd0a383f8c858a170d4,10|27,disapproval|neutral,2,5,0,2,3,0,True,True
29587,cfdf44eab0d7b656fcc2cd8dd39ccb673adda9510101c5083d937df25f2c842b,0|27,admiration|neutral,2,5,0,2,2,0,True,True
29598,1e61fd718385a3871aeb0164b7e3d6b65b4a97626a3a1e26356de34c150c1e3d,11|27,disgust|neutral,2,5,1,2,2,0,True,True
29622,fe4fa1270b050160bb68f17abbf8ac2314dcd64f34b30e821f0ca022d5921db1,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
29631,9a3ba39cf38c063cdc97b21f9bab9f6c580a632b19cd98a49612b63debf344d6,4|27,approval|neutral,2,5,0,2,2,0,True,True
29690,41b6ed42b4fb11ade29132c53f2fcd2ba606d632484b7e440d152510234d4861,20|27,optimism|neutral,2,5,0,2,2,0,True,True
29763,40007a6969ffd9ad4833193b410010c2a683d3f878a13d641eba5400c0cca10e,4|27,approval|neutral,2,5,0,2,2,0,True,True
29768,0d9d759719bbcc47af35a6e77af0113b8b15db088ca790d7b5d9f1e7203e6b75,4|27,approval|neutral,2,5,0,2,2,0,True,True
29781,75ac79a9bd61dd0014a3b458a8ee8a5a535715f84cbf0e0a28731f00a06eb13f,5|27,caring|neutral,2,5,0,2,2,0,True,True
29799,b5defd0d17dde40d3a71fe70ddcf7b257904a797a666bdafd645cdbc06d5925b,22|27,realization|neutral,2,5,0,2,2,0,True,True
29863,8771050953d669c7c19400469717b091d243685143a7c552ce3153d301929908,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
29876,0dbf5720b19bf149b84b93389167e651c327401118bc6aa7df718b5995d2e566,4|27,approval|neutral,2,5,0,2,2,0,True,True
29877,4dcbdf2698af17a6e821cfc51913da20d3e72d46c781f2d569be70cdacdb9fb6,25|27,sadness|neutral,2,5,1,2,2,0,True,True
29900,050ea020122bb47ad0b50a9e82acff2f6400bf2c681692af9a028369601261ee,20|27,optimism|neutral,2,5,0,2,2,0,True,True
